segment_id,length_km,route_code,is_kkh_proxy,road_type,road_rank,domain,sample_n,mean_fused_probability,max_fused_probability,mean_fused_transfer_confidence,mean_reliability_weighted_probability,mean_final_reliability_aware_score,mean_field_verification_priority,reliable_high_share,reliable_very_high_share,uncertain_high_share,fused_aoa_share,mean_model_disagreement_std,outside_aoa_share,reliability_aware_road_priority_score,field_verification_road_priority_score,hotspot_rank
275,9.99999999999995,N85,False,Major road,2,Balochistan,10,0.78479874,0.9894956,0.27474713,0.21147957,0.08600244,0.78510964,0.0,0.0,1.0,1.0,0.2852543,0.0,0.0860024392604827,1.0351096391677856,23
274,9.999999999999954,N85,False,Major road,2,Balochistan,10,0.6635944,0.98084635,0.25465927,0.16710009,0.085749775,0.6807586,0.0,0.0,1.0,1.0,0.24818003,0.0,0.0857497751712799,0.9307585954666138,24
499,10.00000000000003,N65,False,Highway,1,Balochistan,11,0.92642516,0.9919119,0.10757325,0.10589693,0.08293155,0.8939329,0.0,0.0,0.9090909090909092,0.8181818181818182,0.10742769,0.1818181818181817,0.0829315483570098,1.1393874244256452,26
498,10.000000000000004,N65,False,Highway,1,Balochistan,11,0.9873404,0.9939441,0.088373475,0.087316774,0.07952908,0.9233648,0.0,0.0,1.0,0.6363636363636364,0.040177595,0.3636363636363636,0.0795290768146514,1.2097284544597973,27
497,10.000000000000016,N65,False,Highway,1,Balochistan,11,0.7901236,0.99001807,0.08579615,0.08441679,0.07885322,0.78575253,0.0,0.0,0.9090909090909092,0.4545454545454545,0.16094768,0.5454545454545454,0.0788532197475433,1.0675707166845148,29
304,9.999999999999975,N85,False,Major road,2,Balochistan,10,0.539503,0.94243056,0.29482156,0.14952114,0.06342007,0.5667015,0.0,0.1,0.9,1.0,0.2778662,0.0,0.0784200721979141,0.7917014718055725,30
278,10.000000000000016,N85,False,Major road,2,Balochistan,11,0.7652439,0.9766338,0.22604452,0.15746306,0.07529322,0.7913036,0.0,0.0,1.0,1.0,0.25081307,0.0,0.0752932205796241,1.04130357503891,31
458,9.999999999999982,N40,False,Highway,1,Balochistan,10,0.25261325,0.5781035,0.43962318,0.113749966,0.05912145,0.29139063,0.0,0.1,1.0,1.0,0.20543453,0.0,0.074121448546648,0.5413906276226044,33
272,9.99999999999996,N85,False,Major road,2,Balochistan,10,0.8318119,0.9818613,0.14710207,0.13202327,0.07143418,0.846362,0.0,0.0,1.0,0.8,0.22794321,0.1999999999999999,0.0714341774582862,1.1163619947433472,35
297,9.99999999999991,N85,False,Major road,2,Balochistan,10,0.5378435,0.9608898,0.18046919,0.13734803,0.040018477,0.6288098,0.0,0.2,1.0,0.8,0.3237209,0.1999999999999999,0.0700184765458107,0.8988098096847534,36
308,10.000000000000046,N85,False,Major road,2,Balochistan,11,0.9131943,0.97219926,0.15826136,0.15088545,0.065684155,0.9353926,0.0,0.0,1.0,1.0,0.27578938,0.0,0.0656841546297073,1.1853926181793213,38
299,10.000000000000128,N85,False,Major road,2,Balochistan,11,0.28699794,0.59475905,0.44074675,0.13237438,0.051231083,0.36562976,0.0,0.0909090909090909,1.0,1.0,0.28419793,0.0,0.0648674461651932,0.6156297624111176,41
169,10.000000000000012,N25,False,Highway,1,Balochistan,11,0.95980036,0.98546666,0.14834279,0.1431128,0.0637493,0.96300274,0.0,0.0,1.0,1.0,0.26593673,0.0,0.063749298453331,1.2130027413368225,42
474,10.000000000000004,N40,False,Highway,1,Balochistan,11,0.350877,0.5145392,0.36552364,0.13131903,0.049672402,0.43451777,0.0,0.0909090909090909,1.0,1.0,0.28952292,0.0,0.0633087660778652,0.6845177710056305,43
277,9.99999999999998,N85,False,Major road,2,Balochistan,10,0.6331986,0.9729525,0.26730457,0.15617205,0.062225588,0.68217295,0.0,0.0,1.0,1.0,0.2763055,0.0,0.0622255876660347,0.932172954082489,44
290,9.999999999999988,N85,False,Major road,2,Balochistan,10,0.55353445,0.930744,0.29410648,0.15547298,0.047034614,0.63076466,0.0,0.1,1.0,1.0,0.32239088,0.0,0.0620346137881279,0.8807646632194519,45
283,9.99999999999993,N85,False,Major road,2,Balochistan,10,0.56925577,0.92915046,0.26767406,0.1554649,0.046749286,0.64151347,0.0,0.1,1.0,1.0,0.3067127,0.0,0.0617492863535881,0.891513466835022,46
472,10.000000000000112,N40,False,Highway,1,Balochistan,11,0.6199597,0.97210366,0.19861518,0.11389036,0.047862593,0.6836094,0.0,0.0909090909090909,1.0,1.0,0.24760032,0.0,0.0614989567209373,0.933609426021576,48
269,3.797964746033743,M8,False,Highway,1,Balochistan,5,0.9637507,0.99157786,0.06353359,0.06275983,0.059344687,0.9384903,0.0,0.0,1.0,0.4,0.0600212,0.6,0.0593446865677833,1.2484902715682984,52
506,9.999999999999952,N65,False,Highway,1,Balochistan,10,0.76350105,0.9866739,0.088619925,0.08354954,0.058470327,0.8386892,0.0,0.0,0.9,0.6,0.24453893,0.4,0.0584703274071216,1.1036892080307008,54
245,10.000000000000004,M8,False,Highway,1,Balochistan,11,0.94244426,0.98430556,0.13785926,0.13213263,0.05829897,0.9750698,0.0,0.0,1.0,0.8181818181818182,0.26236448,0.1818181818181817,0.058298971503973,1.243251639062708,55
239,9.999999999999966,M8,False,Highway,1,Balochistan,10,0.702799,0.8357709,0.19555621,0.13778526,0.057281476,0.7626714,0.0,0.0,1.0,1.0,0.2662192,0.0,0.0572814755141735,1.012671411037445,56
416,9.999999999999991,unknown,False,Major road,2,Balochistan,10,0.6628933,0.9737235,0.27715084,0.16432801,0.05429866,0.6954328,0.0,0.0,1.0,0.9,0.2885855,0.0999999999999999,0.0542986616492271,0.9554327821731567,61
241,9.99999999999995,M8,False,Highway,1,Balochistan,10,0.60966843,0.9191249,0.16324894,0.1030703,0.053438,0.6602339,0.0,0.0,1.0,0.9,0.20692742,0.0999999999999999,0.0534380003809928,0.9202339148521425,62
280,10.0,N85,False,Major road,2,Balochistan,11,0.396606,0.9041872,0.37287816,0.126433,0.05265591,0.47093096,0.0,0.0,1.0,1.0,0.27039486,0.0,0.0526559092104435,0.7209309637546539,63
292,10.000000000000083,N85,False,Major road,2,Balochistan,11,0.49673185,0.71842206,0.21530312,0.11934504,0.024643831,0.6533283,0.0,0.1818181818181818,1.0,1.0,0.37165728,0.0,0.0519165582277558,0.9033282995224,64
418,9.99999999999996,unknown,False,Major road,2,Balochistan,10,0.84713686,0.9707143,0.18088219,0.14089186,0.036630284,0.89199317,0.0,0.1,1.0,0.9,0.33558017,0.0999999999999999,0.0516302840411663,1.1519931650161743,65
270,9.999999999999948,N85,False,Major road,2,Balochistan,10,0.82991046,0.9741824,0.15282698,0.12909299,0.05151152,0.8945201,0.0,0.0,1.0,0.9,0.29371807,0.0999999999999999,0.0515115186572074,1.154520103931427,66
430,9.999999999999975,unknown,False,Major road,2,Balochistan,10,0.46509647,0.93082815,0.29892844,0.1298181,0.03298821,0.56007105,0.0,0.1,1.0,0.9,0.3344653,0.0999999999999999,0.0479882092773914,0.8200710511207581,68
473,9.999999999999934,N40,False,Highway,1,Balochistan,10,0.4079609,0.78711146,0.28475124,0.11681865,0.047917895,0.49177232,0.0,0.0,1.0,1.0,0.2702227,0.0,0.0479178950190544,0.741772323846817,69
709,10.0,unknown,False,Major road,2,Balochistan,11,0.968152,0.9862545,0.061597917,0.060415886,0.044898406,0.9673046,0.0,0.0,1.0,0.6363636363636364,0.20326844,0.3636363636363636,0.0448984056711196,1.2536682237278332,71
246,9.999999999999956,M8,False,Highway,1,Balochistan,10,0.93794537,0.982698,0.123162806,0.11542322,0.04261159,0.9788784,0.0,0.0,1.0,1.0,0.31446663,0.0,0.0426115915179252,1.228878378868103,76
242,9.999999999999924,M8,False,Highway,1,Balochistan,10,0.5248147,0.80562794,0.17524469,0.09071174,0.041780315,0.61660635,0.0,0.0,1.0,1.0,0.24580827,0.0,0.0417803153395652,0.8666063547134399,78
279,9.999999999999986,N85,False,Major road,2,Balochistan,10,0.26452932,0.4891869,0.4018182,0.100733355,0.041713636,0.36525983,0.0,0.0,1.0,1.0,0.2713456,0.0,0.0417136363685131,0.6152598261833191,79
305,10.00000000000001,N85,False,Major road,2,Balochistan,11,0.6539078,0.9583397,0.23572789,0.12605637,0.041439533,0.7344956,0.0,0.0,1.0,1.0,0.31490648,0.0,0.0414395332336425,0.9844955801963806,80
460,9.999999999999998,N40,False,Highway,1,Balochistan,10,0.23145428,0.49327263,0.3717823,0.08555806,0.041150685,0.31690246,0.0,0.0,1.0,1.0,0.23032323,0.0,0.0411506853997707,0.5669024586677551,83
415,10.000000000000004,unknown,False,Major road,2,Balochistan,11,0.92558825,0.9722795,0.16751426,0.15231858,0.040839996,0.9684074,0.0,0.0,1.0,0.9090909090909092,0.3317584,0.0909090909090909,0.040839996188879,1.22749830159274,85
281,9.999999999999943,N85,False,Major road,2,Balochistan,10,0.28243753,0.40503198,0.34926766,0.10236442,0.039899863,0.39201874,0.0,0.0,1.0,0.9,0.28546327,0.0999999999999999,0.0398998633027076,0.652018735408783,87
487,9.999999999999844,N40,False,Highway,1,Balochistan,10,0.90783393,0.9794492,0.06389094,0.061029922,0.039574463,0.9726721,0.0,0.0,1.0,0.7,0.24747415,0.3,0.0395744629204273,1.2526721048355105,89
