segment_id,length_km,route_code,is_kkh_proxy,road_type,road_rank,domain,sample_n,mean_fused_probability,max_fused_probability,mean_fused_transfer_confidence,mean_reliability_weighted_probability,mean_final_reliability_aware_score,mean_field_verification_priority,reliable_high_share,reliable_very_high_share,uncertain_high_share,fused_aoa_share,mean_model_disagreement_std,outside_aoa_share,reliability_aware_road_priority_score,field_verification_road_priority_score,hotspot_rank
278,10.000000000000016,N85,False,Major road,2,Balochistan,11,0.7652439,0.9766338,0.22604452,0.15746306,0.07529322,0.7913036,0.0,0.0,1.0,1.0,0.25081307,0.0,0.07529322057962418,1.04130357503891,31
1695,9.999999999999986,314,True,Highway,1,"Kashgar (Xinjiang, China)",10,0.99074876,0.9941602,0.0925385,0.0916535,0.075184,0.9275055,0.0,0.0,0.9,0.4,0.042430386,0.6,0.07518400251865387,1.2125054931640626,32
458,9.999999999999982,N40,False,Highway,1,Balochistan,10,0.25261325,0.5781035,0.43962318,0.113749966,0.05912145,0.29139063,0.0,0.1,1.0,1.0,0.20543453,0.0,0.07412144854664802,0.5413906276226044,33
1595,9.999999999999982,N35,True,Highway,1,KP-AJK,10,0.9941479,0.9948455,0.07437987,0.073953666,0.072584175,0.9265908,0.0,0.0,1.0,0.8,0.008891207,0.19999999999999996,0.07258417457342148,1.1965908002853394,34
272,9.99999999999996,N85,False,Major road,2,Balochistan,10,0.8318119,0.9818613,0.14710207,0.13202327,0.07143418,0.846362,0.0,0.0,1.0,0.8,0.22794321,0.19999999999999996,0.07143417745828629,1.1163619947433472,35
297,9.99999999999991,N85,False,Major road,2,Balochistan,10,0.5378435,0.9608898,0.18046919,0.13734803,0.040018477,0.6288098,0.0,0.2,1.0,0.8,0.3237209,0.19999999999999996,0.0700184765458107,0.8988098096847534,36
1689,10.0000000000001,314,True,Highway,1,"Kashgar (Xinjiang, China)",11,0.972035,0.9813161,0.119990945,0.11697263,0.06577573,0.96475375,0.0,0.0,1.0,1.0,0.23249812,0.0,0.06577572971582413,1.2147537469863892,37
308,10.000000000000046,N85,False,Major road,2,Balochistan,11,0.9131943,0.97219926,0.15826136,0.15088545,0.065684155,0.9353926,0.0,0.0,1.0,1.0,0.27578938,0.0,0.06568415462970734,1.1853926181793213,38
1626,9.99999999999995,N35,True,Highway,1,Gilgit-Baltistan,10,0.98970574,0.99353534,0.06726188,0.066774756,0.06552379,0.93220997,0.0,0.0,1.0,0.6,0.024726342,0.4,0.06552378833293915,1.2222099685668946,39
647,9.999999999999932,N70,False,Major road,2,Punjab-Sindh lowland corridor,10,0.930658,0.9920927,0.067246385,0.06666441,0.06510909,0.91501254,0.0,0.0,0.9,0.4,0.10375993,0.6,0.06510908901691437,1.200012538433075,40
299,10.000000000000128,N85,False,Major road,2,Balochistan,11,0.28699794,0.59475905,0.44074675,0.13237438,0.051231083,0.36562976,0.0,0.09090909090909091,1.0,1.0,0.28419793,0.0,0.06486744616519322,0.6156297624111176,41
169,10.000000000000012,N25,False,Highway,1,Balochistan,11,0.95980036,0.98546666,0.14834279,0.1431128,0.0637493,0.96300274,0.0,0.0,1.0,1.0,0.26593673,0.0,0.063749298453331,1.2130027413368225,42
474,10.000000000000004,N40,False,Highway,1,Balochistan,11,0.350877,0.5145392,0.36552364,0.13131903,0.049672402,0.43451777,0.0,0.09090909090909091,1.0,1.0,0.28952292,0.0,0.06330876607786526,0.6845177710056305,43
277,9.99999999999998,N85,False,Major road,2,Balochistan,10,0.6331986,0.9729525,0.26730457,0.15617205,0.062225588,0.68217295,0.0,0.0,1.0,1.0,0.2763055,0.0,0.0622255876660347,0.932172954082489,44
290,9.999999999999988,N85,False,Major road,2,Balochistan,10,0.55353445,0.930744,0.29410648,0.15547298,0.047034614,0.63076466,0.0,0.1,1.0,1.0,0.32239088,0.0,0.0620346137881279,0.8807646632194519,45
283,9.99999999999993,N85,False,Major road,2,Balochistan,10,0.56925577,0.92915046,0.26767406,0.1554649,0.046749286,0.64151347,0.0,0.1,1.0,1.0,0.3067127,0.0,0.061749286353588104,0.891513466835022,46
1610,9.999999999999948,N35,True,Highway,1,Gilgit-Baltistan,10,0.9741688,0.99456733,0.06313087,0.0627203,0.061576672,0.935851,0.0,0.0,1.0,0.4,0.045461304,0.6,0.06157667189836502,1.245850977897644,47
472,10.000000000000112,N40,False,Highway,1,Balochistan,11,0.6199597,0.97210366,0.19861518,0.11389036,0.047862593,0.6836094,0.0,0.09090909090909091,1.0,1.0,0.24760032,0.0,0.06149895672093738,0.9336094260215759,48
1699,10.000000000000048,314,True,Highway,1,"Kashgar (Xinjiang, China)",11,0.9874306,0.994704,0.062067464,0.061647605,0.06033187,0.9387216,0.0,0.0,1.0,0.45454545454545453,0.037411466,0.5454545454545454,0.06033186987042427,1.243267051740126,49
1683,9.999999999999938,314,True,Highway,1,"Kashgar (Xinjiang, China)",10,0.94095385,0.9924083,0.08584591,0.082854986,0.05991944,0.9483326,0.0,0.0,1.0,0.7,0.16929826,0.30000000000000004,0.059919439256191254,1.2283326077461243,50
